Name,Content,AdditionalContent,Link,Organization
"Juancho, pedernales 29343","Bleaching : 
Temp : Air temperature  29 Deg c, water temperature 29 Deg C
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2011
Source : Reef Check submitted by Angel Luis Franco",http://www.reefbase.org,2
La Caleta 29344,"Bleaching : 
Temp : Air temperature 31.2 Deg C, 30.2 Deg C
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 2/2011
Source : Reef Check submitted by Ruben Torres",http://www.reefbase.org,2
La Caleta 29345,"Bleaching : 
Temp : Air temperature 31 Deg C, water temperature 29 Deg C
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 10/2011
Source : Reef Check submitted by",http://www.reefbase.org,2
La caleta 29335,"Bleaching : 
Temp : Air temp 29 Deg C, water temp 26 Deg C
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 1/2011
Source : Reef Check submitted by Ruben Torress",http://www.reefbase.org,2
LTR001 6424,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
LTR002 6426,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
LTR003 6425,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
MCR001 6416,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
MCR002 6417,"Bleaching : 
Temp : 
Other :","Family :  
Species : Siderastrea siderea,
Percent Damage : 1.06382978723404
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
MCR003 6418,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
MCR004 6419,"Bleaching : 
Temp : 
Other :","Family :  
Species : Acropora palmata,Acropora palmata,Acropora palmata,
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
MCR005 6420,"Bleaching : 
Temp : 
Other :","Family :  
Species : Acropora cervicornis,Montastraea annularis,Montastraea faveolata,Montastraea faveolata,Montastraea franksi,
Percent Damage : 1.31578947368421
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
MCR006 6421,"Bleaching : 
Temp : 
Other :","Family :  
Species : Meandrina meandrites,
Percent Damage : 1.12359550561798
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
New Providence South east 7211,"Bleaching : these are coral reef sites visited during REEF fish identification training and all sites exhibited some bleaching. there were a total of about 20 dives completed on sites near Stuart coves Dive Bahamas
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 10/2010
Source : Mr. Ancilleno Davis, The Nature conservancy  coordinator for The Nature Conservancys northern Caribbean Program.",http://www.reefbase.org,2
PRU001 6423,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
PRU002 6422,"Bleaching : 
Temp : 
Other :","Family :  
Species : Acropora cervicornis,Acropora palmata,Acropora palmata,Acropora palmata,
Percent Damage : 
Survey Date : 8/2004
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: DominicanRep-2004",http://www.reefbase.org,2
Puerto Plata 29331,"Bleaching : 
Temp : Air temperature 29 Deg C, water temp 26 deg C
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 4/2011
Source : Reef Check submitted by Ruben Torres",http://www.reefbase.org,2
Puerto Plata 7153,"Bleaching : 0% of recorded recently killed coral is result of bleaching; sediment
Temp : Air temperature Deg C, water temperature Deg C.
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 6/2007
Source : Reef Check, Submitted by Angel Franco.  Site ID:  70.39.1.9W.19.46.49N",http://www.reefbase.org,2
"Punta Cana, Bavaro 29341","Bleaching : 
Temp : Air temp 27 Deg C, water temp 27 Deg C
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 4/2011
Source : Reef Check submitted by Ruben Torres",http://www.reefbase.org,2
Haiti 220,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 9/1998
Source : Wilkinson, Clive",http://www.reefbase.org,2
Bloody Bay 6459,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 19.5652173913043
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Booby North Point 6444,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 1.61290322580645
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Boscolbel West 6433,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 2.35294117647059
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Boston Bay 6445,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Braco Village West 6483,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 2.32558139534884
Survey Date : 9/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
"Chalet Caribe, Classroom, Reading 6481","Bleaching : 
Temp : 
Other :","Family :  
Species : Porites porites,
Percent Damage : 1.12359550561798
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Dairy Bull - Deep 6429,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Davis Cove East 6474,"Bleaching : 
Temp : 
Other :","Family :  
Species : Acropora cervicornis,Diploria labyrinthiformis,Montastraea annularis,Porites astreoides,Siderastrea radians,
Percent Damage : 6.75675675675676
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
DBay - CARICOMP 6430,"Bleaching : 
Temp : 
Other :","Family :  
Species : Montastraea annularis,Montastraea annularis,Unknown species,
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Dickys Reef 6447,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Discovery Bay 2285,"Bleaching : Extent Unspecified
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 7/1987
Source : ReefBase",http://www.reefbase.org,2
Discovery Bay 2286,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 9/1998
Source : ReefBase",http://www.reefbase.org,2
Discovery bay 2553,"Bleaching : Started in July, very extensive from sept to nov, lessening to late dec. serious bleaching on Agaracia lamarcki,  Diploria labririnthiformis,  Montastrea annularis.  M. annularis, in shallow water (<12m) 50% bleached, none affected in deep waterAcropora
Temp : max 30.5C (Average monthly mean in Oct 1987 30C)
Other :","Family : Agariciidae,Faviidae, 
Species : Agaracia lamarcki,  Diploria labririnthiformis,  Montastrea annularis
Percent Damage : 
Survey Date : 9/1987
Source : Woodley, J.D. 1988. Coral Bleaching in Jamaica, 1987. In Ogden, J. & R. Wicklund (ed.) Mass bleaching of coral reef in Carribean: A research strategy. National Undersea Research Programme Research Report 88-2",http://www.reefbase.org,2
Double Reef 6446,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Drumville Cove 6454,"Bleaching : 
Temp : 
Other :","Family :  
Species : Agaricia agaricites,Montastraea annularis,Montastraea annularis,Montastraea faveolata,Montastraea faveolata,Unknown species,
Percent Damage : 6
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
"Falmouth East, Trelawny 6455","Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Green Island 6465,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 3.63636363636364
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Green Island East 6473,"Bleaching : 
Temp : 
Other :","Family :  
Species : Agaricia agaricites,Montastraea annularis,Montastraea annularis,Montastraea annularis,Montastraea faveolata,
Percent Damage : 5.47945205479452
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Hedo 3 - Nursery 6432,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 1.2987012987013
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Holiday Inn 6482,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Homers Cove 6479,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 7.14285714285714
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Jamaica 2283,"Bleaching : Bleached habitats include intermediate depths and the ocean fore-reef.
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : /1987
Source : ReefBase",http://www.reefbase.org,2
Jamaica 2284,"Bleaching : Extent Unspecified
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 5/1998
Source : ReefBase",http://www.reefbase.org,2
Jamaica 2258,"Bleaching : Some of the surviving corals bleached (Goreau,  1964).
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : /1963
Source : ReefBase",http://www.reefbase.org,2
Jamaica 144,"Bleaching : Moderate bleaching
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 10/1998
Source : NOAA database",http://www.reefbase.org,2
"Jamaica, Discovery Bay 103","Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 9/1998
Source : NOAA database",http://www.reefbase.org,2
"Kingston, Lime Cay (The South Coast) 4094","Bleaching : The current bleaching trend noted on Caribbean reefs, was also observed in Jamaica. Sampled by scuba diving; bleaching, ranging from partial to full and patchy to total, was observed between 10 - 30 ft depth, along the fore reef of Lime Cay, in the following species:             Acropora cervicornis (~40% patchy)Colpophyllia natans Diplora labrynthiformisDiplora strigosaMeandrina meandricitesMillepora alcicornis and M. complanata (~80% bleached, >20% full) Montastrea annularis( ~20% mainly partial) Porites astreoides Siderastrea radians                        Siderastrea siderea (~30% greatest diversity of intensity)Agaricia agaricitesIn addition to this, diseases also appeared to be more popular. Interesting to note, spawning of M. annularis, including bleached colonies, was observed on Saturday the 24 at about 9:50pm; however, no A. cervicornis spawning was observed at the sites sampled neither on Friday nor Saturday.
Temp : 
Other :","Family :  
Species : Acropora cervicornis, Colpophyllia natans, Diplora labrynthiformis, Diplora strigosa, Meandrina meandricites, 
Millepora alcicornis and M. complanata, Montastrea annularis, Porites astreoides, Siderastrea radians, Siderastrea siderea, Agaricia agaricites
Percent Damage : 
Survey Date : 9/2005
Source : Ivana Kenny [ibmkenny@yahoo.com] in Coral List 28/9/2005",http://www.reefbase.org,2
Laughlands E 6451,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Little Bloody Bay 287,"Bleaching : 0
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : /1998
Source : Reef Check Data 2088",http://www.reefbase.org,2
Little River 6453,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 9.63855421686747
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Long Bay East Coast 6449,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Long Bay Montego 6460,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Long Bay Negril 6480,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 1.53846153846154
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
Lucea Bay East 6472,"Bleaching : 
Temp : 
Other :","Family :  
Species : 
Percent Damage : 5.74712643678161
Survey Date : 8/2000
Source : Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000",http://www.reefbase.org,2
"Montego Bay, Doctors Cave beach and westward. (north coast) 4093","Bleaching : Sampled by snorkeling observation was the area of Drs Cave Beach westward to the spur and groove formations and drop to 10M depth, an area of approximately 200m (west) x50m (north) including shallow lagoon/patch reef, reef crest and spur and groove reef. The area has been sampled using REEFCHECK to contain between 16% and 21% live coral. Bleaching observed within shallow lagoon areas (<3M depth) behind reef and areas likely influenced by warm lagoon waters.This bleaching event is not as yet particularly intensive. It will be observed for change in the coming weeks.Water temperature was measured by Citizen wrist-mounted digital thermometer to be 31 degrees Celsius.Level and prominence of bleaching observed as follows:Millepora spp. (mainly complanata): Bleaching occurring in less then 50% of colonies. Bleaching intensity strong in less then 25% of cases.Montastrea annularis: Bleaching occurring in less then 20% of colonies. No colonies larger then 30cm diameter affected. Bleaching rarely (<10 of cases) more intense then simple fading of colour from uppermost area.Acropora cervicornis: Bleaching occurring on 70% of colonies observed; patchy, and mainly on upper surfaces of branch. Larger colonies (30CM diameter) more likely to be affected then small colonies and single branches. Bleaching accompanied by white band disease in four colonies. (A. cervicornis is relatively rare. <20 colonies observed total). Agaricia agaricites: Bleaching observed on colony ridges, patchy. Less then 20 individuals observed displaying notable bleaching in this locally common species.  Porites porites: Bleaching observed as fading of colour on upper faces of branches and growth tips in four colonies, all of the brown morph. This species and morph is common.Palythoa caribaeorum: one colony observed to be partially bleached, colours faded on its upper surface. This species is uncommon in this area. (< 10 colonies observed)Report by Andrew Ross, UWI MPhil candidate.
Temp : 31C
Other :","Family :  
Species : Millepora spp. (mainly complanata), Montastrea annularis,  
Acropora cervicornis Agaricia agaricites: Porites porites: 
Palythoa caribaeorum
Percent Damage : 
Survey Date : 9/2005
Source : Ivana Kenny [ibmkenny@yahoo.com] in Coral List 28/9/2005",http://www.reefbase.org,2
